datetime,t_amb,t_ref,t_sup_prim,t_ret_prim,t_sup_sec,t_ret_sec,qizm,forecast_temp,forecast_feelslike,forecast_dew,forecast_humidity,forecast_precip,forecast_precipprob,forecast_snowdepth,forecast_windgust,forecast_windspeed,forecast_winddir,forecast_sealevelpressure,forecast_cloudcover,forecast_visibility,davis_out,davis_temp,davis_temp_1,davis_hum,davis_pt_,davis_speed,davis_run,davis_speed_1,davis_chill,davis_index,davis_index_1,davis_bar__,davis_rain,davis_rate,davis_d-d_,davis_d-d__1,davis_temp_2,davis_hum_1,davis_dew,davis_heat,davis_emc,davis_density,davis_samp,davis_tx_,davis_recept,davis_int_
2024-12-28 14:30:00,5.68,45.8,76.68,41.660000000000004,45.42,39.94,39.999999999054126,6.0,3.3,-1.0,60.8,,0,,,13.0,340.0,1028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-28 14:45:00,5.62,45.8,79.02000000000001,41.839999999999996,45.8,39.980000000000004,40.000000000873115,6.0,3.3,-1.0,60.8,,0,,,13.0,340.0,1028.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-28 15:00:00,5.5200000000000005,45.86,79.7,41.94,46.019999999999996,40.120000000000005,42.000000000371074,6.0,3.6,-1.0,60.8,,0,,,11.2,340.0,1028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-28 15:15:00,5.340000000000001,45.86,78.84,42.019999999999996,46.02,40.239999999999995,39.999999999054126,6.0,3.6,-1.0,60.8,,0,,,11.2,340.0,1028.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-28 15:30:00,5.18,45.9,77.88,42.019999999999996,45.839999999999996,40.28,42.000000000371074,5.0,2.8,-1.0,65.16,,0,,,9.4,330.0,1028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-28 15:45:00,5.1,45.980000000000004,81.08,42.18,46.28,40.3,40.000000000873115,5.0,2.8,-1.0,65.16,,0,,,9.4,330.0,1028.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-28 16:00:00,4.74,46.0,81.14,42.339999999999996,46.46,40.42,41.99999999946158,5.0,3.2,-2.0,60.55,,0,,,7.6,320.0,1028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-28 16:15:00,4.5,46.06,81.16,42.54,46.559999999999995,40.620000000000005,41.99999999946158,4.9,3.3,-2.1,60.65,,0,,,7.3,320.0,1028.1,34.8,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-28 16:30:00,4.38,46.160000000000004,81.92,42.519999999999996,46.68,40.739999999999995,44.00000000077853,3.0,1.6,-2.0,69.68,,0,,,5.4,340.0,1029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-28 16:45:00,4.06,46.220000000000006,80.7,42.46,46.56,40.8,39.999999999054126,3.0,1.6,-2.0,69.68,,0,,,5.4,340.0,1029.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-28 17:00:00,3.84,46.3,83.22,42.5,46.78,40.68,42.000000000371074,1.0,-1.5,-2.0,80.37,,0,,,7.6,310.0,1029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-28 17:15:00,3.66,46.36,83.12,42.620000000000005,46.86,40.86,40.000000000873115,1.0,-1.5,-2.0,80.37,,0,,,7.6,310.0,1029.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-28 17:30:00,3.4799999999999995,46.4,84.46,42.739999999999995,47.019999999999996,40.879999999999995,43.99999999986903,0.0,-2.6,-2.0,86.39,,0,,,7.6,320.0,1029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-28 17:45:00,3.34,47.12,83.84,42.839999999999996,47.019999999999996,40.980000000000004,43.99999999895954,0.0,-2.6,-2.0,86.39,,0,,,7.6,320.0,1029.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-28 18:00:00,3.22,47.3,83.6,42.82,47.019999999999996,41.08,40.000000000873115,1.0,-1.5,-2.0,80.37,,0,,,7.6,330.0,1029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-28 18:15:00,3.0,47.379999999999995,84.22,42.839999999999996,47.08,41.14,41.99999999946158,1.0,-1.5,-2.0,80.37,,0,,,7.6,330.0,1029.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-28 18:30:00,2.8,47.4,84.0,42.8,47.019999999999996,41.0,42.000000000371074,2.0,0.5,-2.0,74.81,,0,,,5.4,320.0,1029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-28 18:45:00,2.56,47.46,85.42,42.88,47.1,41.06,41.99999999946158,2.0,0.5,-2.0,74.81,,0,,,5.4,320.0,1029.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-28 19:00:00,2.5,47.480000000000004,85.22,42.879999999999995,47.22,41.06,43.99999999986903,0.0,0.0,-2.0,86.39,,0,,,0.0,0.0,1029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-28 19:15:00,2.46,47.5,85.44,42.96,47.3,41.18,42.000000000371074,0.0,0.0,-2.0,86.18,,0,2.0,,0.3,5.0,1029.1,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-28 19:30:00,2.32,47.480000000000004,85.56,43.019999999999996,47.4,41.239999999999995,41.99999999946158,0.0,-1.8,-2.0,86.39,,0,,,5.4,110.0,1029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-28 19:45:00,2.28,47.5,83.94,42.96,47.2,41.220000000000006,46.00000000118598,0.0,-1.8,-2.0,86.39,,0,,,5.4,110.0,1029.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-28 20:00:00,2.06,47.5,83.82000000000001,42.96,47.2,41.160000000000004,37.99999999864667,0.0,-2.6,-2.0,86.39,,0,,,7.6,100.0,1029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-28 20:15:00,2.06,47.58,84.8,43.22,47.5,41.2,43.99999999986903,0.0,-2.6,-2.0,86.39,,0,,,7.6,100.0,1029.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-28 20:30:00,1.8800000000000001,47.58,85.32000000000001,43.44,47.78,41.3,46.00000000118598,-1.0,-3.0,-2.0,92.92,,0,,,5.4,100.0,1030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-28 20:45:00,1.78,47.6,84.74,43.6,47.94,41.46,43.99999999986903,-1.0,-3.0,-2.0,92.92,,0,,,5.4,100.0,1030.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-28 21:00:00,1.64,47.6,84.9,43.64,47.94,41.5,45.99999999936699,-1.0,-3.0,-2.0,92.92,,0,,,5.4,110.0,1030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-28 21:15:00,1.4,47.68,85.58,43.760000000000005,48.1,41.660000000000004,43.99999999986903,-1.0,-2.9,-2.0,92.92,,0,,,5.4,110.0,1030.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-28 21:30:00,1.3800000000000001,47.68,83.96000000000001,43.760000000000005,47.96,41.64,44.00000000077853,-1.0,-1.0,-2.0,92.92,,0,,,3.6,80.0,1030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-28 21:45:00,1.3199999999999998,47.7,83.92,43.58,45.04,41.6,40.000000000873115,-1.0,-1.0,-2.0,92.92,,0,,,3.6,80.0,1030.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-28 22:00:00,1.3,47.7,74.6,43.160000000000004,40.12,39.9,0.0,-1.0,-3.0,-2.0,92.92,,0,,,5.4,100.0,1030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-28 22:15:00,1.28,47.7,54.9,42.8,36.96,36.94,0.0,-1.1,-2.9,-2.1,92.68,,0,,,5.3,99.0,1030.1,,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-28 22:30:00,1.1600000000000001,47.720000000000006,42.32,42.339999999999996,36.5,34.980000000000004,0.0,-1.0,-4.4,-2.0,92.92,,0,,,9.4,90.0,1030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-28 22:45:00,0.9400000000000001,47.8,37.56,41.9,36.480000000000004,34.339999999999996,0.0,-1.0,-4.4,-2.0,92.92,,0,,,9.4,90.0,1030.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-28 23:00:00,0.8800000000000001,47.8,36.5,41.58,35.82,33.8,0.0,-1.0,-3.0,-2.0,92.92,,0,,,5.4,80.0,1030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-28 23:15:00,0.8,47.8,35.68,41.22,34.8,33.38,0.0,-1.0,-2.9,-2.0,92.92,,0,,,5.4,80.0,1030.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-28 23:30:00,0.62,47.82,34.839999999999996,40.8,33.7,32.88,0.0,-2.0,-4.1,-3.0,92.86,,0,,,5.4,90.0,1030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-28 23:45:00,0.52,47.839999999999996,34.18,40.480000000000004,32.4,32.2,0.0,-2.0,-4.1,-3.0,92.86,,0,,,5.4,90.0,1030.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 00:00:00,0.42000000000000004,47.9,33.5,40.06,31.18,30.839999999999996,0.0,-2.0,-2.0,-3.0,92.86,,0,,,3.6,110.0,1030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 00:15:00,0.44000000000000006,47.9,32.7,39.78,30.1,29.619999999999997,0.0,-2.0,-2.0,-3.0,92.86,,0,,,3.6,110.0,1030.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 00:30:00,0.2,47.9,31.939999999999998,39.44,29.3,28.619999999999997,0.0,-3.0,-2.0,-3.0,100.0,,0,,,0.0,0.0,1030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 00:45:00,0.16,47.9,31.32,39.14,28.98,27.9,0.0,-3.0,-2.0,-3.0,100.0,,0,,,0.0,0.0,1030.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 01:00:00,0.13999999999999999,47.92,31.02,38.879999999999995,28.98,27.32,0.0,-4.0,-3.9,-4.0,100.0,,0,,,0.0,0.0,1030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 01:15:00,0.06000000000000001,47.96,31.02,38.68,29.160000000000004,26.96,0.0,-3.9,-3.9,-4.1,99.2,,0,,,0.0,0.0,1030.1,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 01:30:00,0.02,47.980000000000004,30.98,38.379999999999995,29.3,26.72,0.0,-3.0,-3.9,-3.0,100.0,,0,,,0.0,0.0,1030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 01:45:00,-0.04,47.980000000000004,30.939999999999998,38.08,29.380000000000003,26.339999999999996,0.0,-3.0,-3.9,-3.0,100.0,,0,,,0.0,0.0,1030.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 02:00:00,-0.08,48.0,30.919999999999998,37.82,29.380000000000003,26.160000000000004,0.0,-4.0,-4.0,-4.0,100.0,,0,,,0.0,0.0,1030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 02:15:00,-0.08,48.0,30.72,37.5,29.46,25.919999999999998,0.0,-4.0,-4.0,-4.0,100.0,,0,,,0.0,0.0,1030.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 02:30:00,-0.24,48.0,30.5,37.3,29.5,25.639999999999997,0.0,-4.0,-4.0,-4.0,100.0,,0,,,0.0,0.0,1030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 02:45:00,-0.22000000000000003,48.019999999999996,30.32,37.18,29.22,25.4,0.0,-4.0,-4.0,-4.0,100.0,,0,,,0.0,0.0,1030.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 03:00:00,-0.4,48.06,30.160000000000004,37.1,29.1,25.16,0.0,-4.0,-4.0,-4.0,100.0,,0,,,0.0,0.0,1030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 03:15:00,-0.45999999999999996,48.1,29.96,36.980000000000004,28.919999999999998,24.86,0.0,-4.0,-4.0,-4.0,100.0,,0,,,0.0,0.0,1030.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 03:30:00,-0.52,48.1,29.919999999999998,36.86,28.98,24.7,0.0,-5.0,-4.0,-5.0,100.0,,0,,,0.0,0.0,1030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 03:45:00,-0.38,48.08,30.0,36.8,28.939999999999998,24.580000000000002,0.0,-5.0,-4.0,-5.0,100.0,,0,,,0.0,0.0,1030.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 04:00:00,-0.36,48.04,29.8,36.68,28.8,24.439999999999998,0.0,-5.0,-4.9,-5.0,100.0,,0,,,0.0,0.0,1030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 04:15:00,-0.52,48.1,29.68,36.58,28.560000000000002,24.3,0.0,-4.9,-4.9,-5.0,99.46,,0,,,0.3,6.0,1030.1,,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 04:30:00,-0.6199999999999999,48.1,29.619999999999997,36.5,28.5,24.28,0.0,-4.0,-4.9,-4.0,100.0,,0,,,0.0,0.0,1030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 04:45:00,-0.54,48.1,29.52,36.4,28.28,24.22,0.0,-4.0,-4.9,-4.0,100.0,,0,,,0.0,0.0,1030.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 05:00:00,-0.34,48.08,29.4,36.279999999999994,28.22,24.2,0.0,-4.0,-4.0,-4.0,100.0,,0,,,1.8,190.0,1030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 05:15:00,-0.4,48.08,30.320000000000004,35.720000000000006,30.7,24.1,0.0,-4.0,-4.0,-4.0,100.0,,0,,,1.8,190.0,1030.0,50.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 05:30:00,-0.44000000000000006,48.1,35.019999999999996,34.9,34.239999999999995,24.119999999999997,0.0,-4.0,-4.0,-4.0,100.0,,0,,,0.0,0.0,1030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 05:45:00,-0.72,48.1,60.58,31.1,33.68,24.720000000000002,0.0,-4.0,-4.0,-4.0,100.0,,0,,,0.0,0.0,1030.0,25.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 06:00:00,-0.82,48.120000000000005,82.94,38.32,42.04,29.76,86.0000000002401,-5.0,-5.0,-5.0,100.0,,0,,,0.0,0.0,1030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 06:15:00,-0.8400000000000001,48.160000000000004,88.92,44.78,48.78,35.22,90.00000000014552,-5.0,-5.0,-5.0,100.0,,0,,,0.0,0.0,1030.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 06:30:00,-0.8400000000000001,48.14,91.22,47.5,51.720000000000006,39.980000000000004,90.00000000014552,-4.0,-5.0,-4.0,100.0,,0,,,0.0,0.0,1030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 06:45:00,-0.9,48.14,90.22,45.2,49.54,42.54,53.99999999917782,-4.0,-5.0,-4.0,100.0,,0,,,0.0,0.0,1030.0,50.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 07:00:00,-0.6799999999999999,48.120000000000005,90.16,43.660000000000004,48.04,42.1,38.00000000046566,-4.0,-4.0,-4.0,100.0,,0,,,0.0,0.0,1030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 07:15:00,-0.44000000000000006,48.08,87.97999999999999,42.72,47.1,41.260000000000005,40.000000000873115,-4.0,-4.0,-4.1,99.62,,0,2.0,,0.0,360.0,1030.1,49.3,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 07:30:00,-0.2,48.019999999999996,84.78,42.54,46.78,40.660000000000004,37.99999999864667,-4.0,-4.0,-4.0,100.0,,0,,,0.0,0.0,1030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 07:45:00,0.02,48.0,87.53999999999999,42.92,47.5,40.480000000000004,50.0000000001819,-4.0,-4.0,-4.0,100.0,,0,,,0.0,0.0,1030.0,88.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 08:00:00,0.24,47.9,88.26,43.46,48.06,40.72,50.0000000001819,-3.0,-3.0,-3.0,100.0,,0,,,0.0,0.0,1031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 08:15:00,0.48,47.86,88.66,43.88,48.54,41.18,50.0000000001819,-3.0,-3.0,-3.0,100.0,,0,,,0.0,0.0,1031.0,88.1,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 08:30:00,0.7,47.8,88.42,43.92,48.480000000000004,41.46,46.000000000276486,-3.0,-3.0,-3.0,100.0,,0,,,0.0,0.0,1031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 08:45:00,0.9600000000000002,47.760000000000005,86.53999999999999,43.78,48.22,41.5,43.99999999986903,-3.0,-3.0,-3.0,100.0,,0,,,0.0,0.0,1031.0,88.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 09:00:00,1.1800000000000002,47.720000000000006,86.34,43.58,48.019999999999996,41.42,45.99999999936699,-2.0,-2.0,-2.0,100.0,,0,,,0.0,0.0,1031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 09:15:00,1.3199999999999998,47.7,85.8,43.36,47.779999999999994,41.3,44.00000000077853,-2.0,-2.0,-2.0,100.0,,0,,,0.0,0.0,1031.0,88.1,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 09:30:00,1.5,47.660000000000004,84.8,43.18,47.46,41.160000000000004,43.99999999986903,-1.0,-2.0,-2.0,92.92,,0,,,0.0,0.0,1031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 09:45:00,1.8,47.6,86.06,43.08,47.42,41.08,41.99999999946158,-1.0,-2.0,-2.0,92.92,,0,,,0.0,0.0,1031.0,88.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 10:00:00,2.1,47.54,85.67999999999999,43.04,47.379999999999995,41.04,44.00000000077853,-1.0,-1.0,-1.0,100.0,,0,,,1.8,,1031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 10:15:00,2.02,47.6,85.56,43.019999999999996,47.32,41.0,43.99999999986903,-1.0,-1.0,-1.2,98.85,,0,,,1.7,273.0,1031.1,86.0,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 10:30:00,1.98,47.6,85.52000000000001,42.9,47.28,40.94,45.99999999936699,1.0,-1.0,-1.0,86.49,,0,,,1.8,,1031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 10:45:00,2.1,47.5,85.56,42.94,47.339999999999996,40.879999999999995,41.99999999946158,1.0,-1.0,-1.0,86.49,,0,,,1.8,,1031.0,88.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 11:00:00,2.2399999999999998,47.5,86.02000000000001,42.980000000000004,47.36,40.96,46.00000000118598,2.0,1.9,0.0,86.6,,0,,,3.6,,1031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 11:15:00,2.38,47.5,83.5,42.839999999999996,47.04,40.92,41.99999999946158,1.9,1.9,-0.2,85.78,,0,,,3.6,250.0,1031.1,85.3,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 11:30:00,2.44,47.46,79.96000000000001,42.739999999999995,46.64,40.760000000000005,42.000000000371074,3.0,1.9,0.0,80.65,,0,,,1.8,,1030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 11:45:00,2.62,47.4,79.4,42.779999999999994,46.8,40.6,41.99999999946158,3.0,1.9,0.0,80.65,,0,,,1.8,,1030.0,25.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 12:00:00,2.8,47.4,80.52000000000001,43.06,46.96,40.6,46.000000000276486,4.0,4.0,0.0,75.16,,0,,,1.8,,1030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 12:15:00,3.0,47.339999999999996,80.94,43.36,47.4,40.739999999999995,45.99999999936699,4.0,4.0,0.0,75.17,,0,,,1.8,,1030.0,25.4,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 12:30:00,3.1,47.3,81.02000000000001,43.64,47.7,41.04,44.00000000077853,5.0,3.9,0.0,70.09,,0,,,5.4,230.0,1030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 12:45:00,3.2600000000000002,47.3,81.67999999999999,43.82,47.980000000000004,41.28,49.999999999272404,5.0,3.9,0.0,70.09,,0,,,5.4,230.0,1030.0,25.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 13:00:00,3.46,47.279999999999994,78.78,43.64,47.480000000000004,41.4,42.000000000371074,5.0,4.9,-1.0,65.16,,0,,,3.6,,1030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 13:15:00,3.5799999999999996,45.519999999999996,77.02000000000001,42.96,46.760000000000005,41.28,42.00000000128057,4.9,4.9,-1.1,64.93,,0,,,3.6,252.0,1030.0,80.6,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 13:30:00,3.6399999999999997,45.5,79.3,42.28,46.22,40.92,37.99999999864667,5.0,4.9,-1.0,65.16,,0,,,3.6,,1029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 13:45:00,3.7399999999999998,45.44,76.9,41.62,45.36,40.46,33.999999999650754,5.0,4.9,-1.0,65.16,,0,,,3.6,,1029.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 14:00:00,3.7399999999999998,45.44,73.38,41.04,44.56,39.9,36.00000000005821,5.0,5.0,-1.0,65.16,,0,,,3.6,,1029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 14:15:00,3.78,45.42,74.6,40.96,44.68,39.4,33.999999999650754,5.0,5.0,-1.0,65.16,,0,,,3.6,,1029.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 14:30:00,3.8,45.4,78.38,41.54,45.5,39.480000000000004,44.00000000077853,5.0,3.9,-1.0,65.16,,0,,,5.4,250.0,1029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 14:45:00,3.8600000000000003,45.4,80.38,41.980000000000004,46.08,39.86,40.000000000873115,5.0,3.9,-1.0,65.16,,0,,,5.4,250.0,1029.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 15:00:00,3.84,45.4,81.78,42.08,46.2,40.18,45.9999999984575,5.0,3.9,0.0,70.09,,0,,,5.4,260.0,1029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 15:15:00,3.7399999999999998,45.42,81.8,41.92,46.019999999999996,40.279999999999994,40.000000000873115,5.0,3.9,0.0,70.09,,0,,,5.4,260.0,1029.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 15:30:00,3.6399999999999997,45.54,80.78,41.760000000000005,45.78,40.239999999999995,39.99999999996362,5.0,5.0,-1.0,65.16,,0,,,0.0,0.0,1029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 15:45:00,3.4200000000000004,46.0,81.74,41.620000000000005,45.739999999999995,40.14,39.999999999054126,5.0,5.0,-1.0,65.16,,0,,,0.0,0.0,1029.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 16:00:00,3.2600000000000002,46.06,80.12,41.519999999999996,45.5,40.019999999999996,40.000000000873115,4.0,3.9,-1.0,69.88,,0,,,0.0,0.0,1029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 16:15:00,2.94,46.18,81.47999999999999,41.739999999999995,45.88,40.019999999999996,39.99999999996362,3.9,3.9,-1.1,69.71,,0,,,0.0,360.0,1029.1,40.2,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 16:30:00,2.7199999999999998,46.239999999999995,84.02000000000001,42.08,46.44,40.14,41.99999999946158,3.0,3.9,-1.0,74.99,,0,,,0.0,0.0,1030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 16:45:00,2.56,46.32,84.06,42.46,46.739999999999995,40.44,43.99999999986903,3.0,3.9,-1.0,74.99,,0,,,0.0,0.0,1030.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 17:00:00,2.36,46.339999999999996,84.06,42.62,46.86,40.64,46.00000000118598,2.0,2.0,-1.0,80.51,,0,,,3.6,30.0,1030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 17:15:00,2.42,46.36,84.97999999999999,42.6,46.94,40.82,41.99999999946158,2.0,2.0,-1.0,80.51,,0,,,3.6,30.0,1030.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 17:30:00,2.3600000000000003,46.379999999999995,84.97999999999999,42.56,46.88,40.86,42.000000000371074,1.0,-0.7,-1.0,86.49,,0,,,5.4,40.0,1030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 17:45:00,2.2800000000000002,46.4,85.47999999999999,42.64,46.980000000000004,40.86,43.99999999986903,1.0,-0.7,-1.0,86.49,,0,,,5.4,40.0,1030.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 18:00:00,2.3,46.4,84.7,42.58,46.82,40.839999999999996,41.99999999946158,1.0,-2.0,-1.0,86.49,,0,,,9.4,80.0,1030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 18:15:00,2.2399999999999998,46.4,84.7,42.58,46.8,40.879999999999995,42.000000000371074,1.0,-2.0,-1.0,86.49,,0,,,9.4,80.0,1030.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 18:30:00,2.12,46.5,77.92,42.18,46.040000000000006,40.739999999999995,36.00000000005821,1.0,-0.7,-1.0,86.49,,0,,,5.4,90.0,1030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 18:45:00,2.2800000000000002,46.46,80.42,42.12,46.2,40.46,41.99999999946158,1.0,-0.7,-1.0,86.49,,0,,,5.4,90.0,1030.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 19:00:00,2.34,46.4,76.1,41.92,45.660000000000004,40.3,36.00000000005821,1.0,-1.5,-1.0,86.49,,0,,,7.6,90.0,1030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-29 19:15:00,2.24,46.42,79.17999999999999,42.0,45.980000000000004,40.18,40.000000000873115,0.9,-1.4,-1.1,86.19,,0,,,7.3,89.0,1030.1,80.0,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,
