,t_amb,t_sup_prim,t_ret_prim,t_sup_sec,t_ret_sec,qizm,temp,humidity,windspeed,sealevelpressure,hour_of_day,heating_on,delta_primary,delta_secondary,sin_hour,cos_hour,season
2021-12-22 07:00:00,-5.0,84.6,49.0,53.2,44.1,222.0,-7.0,85.88,3.6,1027.2,7,1,35.599999999999994,9.100000000000001,0.9659258262890683,-0.25881904510252063,1
2021-12-22 08:00:00,-4.9,89.8,49.7,54.4,45.9,265.0,-6.0,79.32,0.0,1028.0,8,1,40.099999999999994,8.5,0.8660254037844387,-0.4999999999999998,1
2021-12-22 09:00:00,-2.7,88.0,46.1,51.3,44.0,200.0,-4.0,79.63,3.6,1028.0,9,1,41.9,7.299999999999997,0.7071067811865476,-0.7071067811865475,1
2021-12-22 10:00:00,-1.6,85.6,43.7,48.9,42.1,176.0,-3.0,74.16,1.8,1029.1,10,1,41.89999999999999,6.799999999999997,0.49999999999999994,-0.8660254037844387,1
2021-12-22 11:00:00,-0.6,85.1,44.5,49.6,42.6,188.0,-3.0,79.78,3.6,1029.0,11,1,40.599999999999994,7.0,0.258819045102521,-0.9659258262890682,1
2021-12-22 12:00:00,0.0,85.4,44.0,49.1,42.0,178.0,-1.0,63.76,1.8,1028.0,12,1,41.400000000000006,7.100000000000001,1.2246467991473532e-16,-1.0,1
2021-12-22 13:00:00,1.5,84.8,41.9,47.2,40.9,158.0,-0.1,64.46,3.6,1027.2,13,1,42.9,6.300000000000004,-0.2588190451025208,-0.9659258262890683,1
2021-12-22 14:00:00,1.5,84.7,41.8,47.1,40.7,160.0,1.0,51.05,5.4,1027.0,14,1,42.900000000000006,6.399999999999999,-0.4999999999999997,-0.8660254037844388,1
2021-12-22 15:00:00,2.2,83.5,41.6,46.7,40.5,157.0,1.0,59.54,14.8,1027.0,15,1,41.9,6.200000000000003,-0.7071067811865471,-0.7071067811865479,1
2021-12-22 16:00:00,0.4,84.4,41.7,47.0,40.4,160.0,-1.0,69.15,3.6,1027.1,16,1,42.7,6.600000000000001,-0.8660254037844385,-0.5000000000000004,1
2021-12-22 17:00:00,-0.8,85.4,43.6,48.8,41.4,177.0,-1.0,63.76,13.0,1028.0,17,1,41.800000000000004,7.399999999999999,-0.9659258262890683,-0.25881904510252063,1
2021-12-22 18:00:00,-1.5,85.5,44.4,49.7,42.3,188.0,-4.0,79.63,7.6,1028.0,18,1,41.1,7.400000000000006,-1.0,-1.8369701987210297e-16,1
2021-12-22 19:00:00,-2.0,89.0,46.0,51.3,43.5,201.0,-4.0,85.84,3.6,1029.1,19,1,43.0,7.799999999999997,-0.9659258262890684,0.2588190451025203,1
2021-12-22 20:00:00,-0.7,83.1,42.9,48.1,41.4,164.0,-5.0,85.85,3.6,1029.0,20,1,40.199999999999996,6.700000000000003,-0.8660254037844386,0.5000000000000001,1
2021-12-22 21:00:00,-0.9,83.5,48.4,52.4,43.8,206.0,-5.0,85.85,5.4,1029.0,21,1,35.1,8.600000000000001,-0.7071067811865477,0.7071067811865474,1
2021-12-22 22:00:00,-1.3,83.8,47.6,52.1,44.1,208.0,-5.0,85.87,3.6,1029.1,22,1,36.199999999999996,8.0,-0.5000000000000004,0.8660254037844384,1
2021-12-22 23:00:00,-1.9,83.6,45.3,50.1,43.6,198.0,-5.0,79.47,9.4,1029.0,23,1,38.3,6.5,-0.25881904510252157,0.9659258262890681,1
2021-12-23 00:00:00,-2.2,83.9,44.1,49.2,42.2,174.0,-6.0,85.74,5.4,1029.0,0,1,39.800000000000004,7.0,0.0,1.0,1
2021-12-23 01:00:00,-2.8,81.4,43.2,36.8,35.3,88.0,-6.1,79.91,3.6,1029.1,1,1,38.2,1.5,0.25881904510252074,0.9659258262890683,1
2021-12-23 02:00:00,-3.1,75.8,40.7,34.0,31.0,0.0,-7.0,85.64,5.4,1029.0,2,0,35.099999999999994,3.0,0.49999999999999994,0.8660254037844387,1
2021-12-23 03:00:00,-3.3,70.5,38.3,28.7,25.8,0.0,-7.0,85.63,7.6,1028.0,3,0,32.2,2.8999999999999986,0.7071067811865476,0.7071067811865476,1
2021-12-23 04:00:00,-4.0,67.7,32.8,26.9,24.9,0.0,-7.1,85.97,5.4,1028.2,4,0,34.900000000000006,2.0,0.8660254037844386,0.5000000000000001,1
2021-12-23 05:00:00,-4.1,31.0,49.1,32.5,28.3,0.0,-8.0,85.52,3.6,1028.0,5,0,-18.1,4.199999999999999,0.9659258262890683,0.25881904510252074,1
2021-12-23 06:00:00,-4.5,85.7,45.4,49.2,38.4,153.0,-8.0,85.52,5.4,1028.0,6,1,40.300000000000004,10.800000000000004,1.0,6.123233995736766e-17,1
2021-12-23 07:00:00,-4.7,86.5,49.6,53.8,44.6,256.0,-8.0,85.87,5.3,1028.2,7,1,36.9,9.199999999999996,0.9659258262890683,-0.25881904510252063,1
2021-12-23 08:00:00,-3.9,85.9,50.6,54.6,45.8,244.0,-7.0,79.16,3.6,1028.0,8,1,35.300000000000004,8.800000000000004,0.8660254037844387,-0.4999999999999998,1
2021-12-23 09:00:00,-2.1,84.9,49.2,53.3,45.1,226.0,-5.0,79.47,5.4,1028.0,9,1,35.7,8.199999999999996,0.7071067811865476,-0.7071067811865475,1
2021-12-23 10:00:00,0.0,84.6,46.7,51.8,44.0,208.0,-4.0,78.82,5.4,1028.2,10,1,37.89999999999999,7.799999999999997,0.49999999999999994,-0.8660254037844387,1
2021-12-23 11:00:00,1.8,84.1,48.8,53.1,45.2,229.0,-2.0,68.62,5.4,1027.0,11,1,35.3,7.899999999999999,0.258819045102521,-0.9659258262890682,1
2021-12-23 12:00:00,3.5,83.4,47.5,52.0,44.3,202.0,0.0,59.28,7.6,1026.0,12,1,35.900000000000006,7.700000000000003,1.2246467991473532e-16,-1.0,1
2021-12-23 13:00:00,4.0,82.9,46.6,51.2,43.7,195.0,1.0,59.44,5.3,1025.1,13,1,36.300000000000004,7.5,-0.2588190451025208,-0.9659258262890683,1
2021-12-23 14:00:00,4.5,83.9,45.9,50.7,43.4,191.0,2.0,55.42,5.4,1024.0,14,1,38.00000000000001,7.300000000000004,-0.4999999999999997,-0.8660254037844388,1
2021-12-23 15:00:00,4.5,82.9,45.5,50.3,43.1,187.0,1.0,55.15,1.8,1024.0,15,1,37.400000000000006,7.199999999999996,-0.7071067811865471,-0.7071067811865479,1
2021-12-23 16:00:00,4.1,84.0,45.5,50.4,43.2,189.0,1.0,59.64,3.6,1023.1,16,1,38.5,7.199999999999996,-0.8660254037844385,-0.5000000000000004,1
2021-12-23 17:00:00,3.8,83.8,45.7,50.5,43.2,187.0,1.0,59.54,3.6,1023.0,17,1,38.099999999999994,7.299999999999997,-0.9659258262890683,-0.25881904510252063,1
2021-12-23 18:00:00,3.7,83.9,45.9,50.7,43.3,190.0,1.0,59.54,1.8,1023.0,18,1,38.00000000000001,7.400000000000006,-1.0,-1.8369701987210297e-16,1
2021-12-23 19:00:00,3.7,83.8,45.9,50.8,43.4,189.0,0.0,68.44,5.4,1022.1,19,1,37.9,7.399999999999999,-0.9659258262890684,0.2588190451025203,1
2021-12-23 20:00:00,3.9,83.7,46.1,50.8,43.6,189.0,1.0,59.54,5.4,1022.0,20,1,37.6,7.199999999999996,-0.8660254037844386,0.5000000000000001,1
2021-12-23 21:00:00,4.2,83.2,46.1,50.8,43.5,188.0,1.0,59.54,3.6,1022.0,21,1,37.1,7.299999999999997,-0.7071067811865477,0.7071067811865474,1
2021-12-23 22:00:00,4.2,81.7,45.6,44.9,43.2,178.0,0.1,68.6,5.3,1021.1,22,1,36.1,1.6999999999999957,-0.5000000000000004,0.8660254037844384,1
2021-12-23 23:00:00,3.4,76.6,43.6,34.6,33.8,0.0,1.0,59.54,1.8,1021.0,23,0,32.99999999999999,0.8000000000000043,-0.25881904510252157,0.9659258262890681,1
2021-12-24 00:00:00,3.1,71.7,41.0,31.8,28.3,0.0,0.0,69.05,5.4,1020.0,0,0,30.700000000000003,3.5,0.0,1.0,1
2021-12-24 01:00:00,2.4,67.0,38.7,27.8,25.6,0.0,-0.1,69.84,7.3,1020.1,1,0,28.299999999999997,2.1999999999999993,0.25881904510252074,0.9659258262890683,1
2021-12-24 02:00:00,2.8,62.7,36.7,26.5,24.8,0.0,0.0,69.05,3.6,1019.0,2,0,26.0,1.6999999999999993,0.49999999999999994,0.8660254037844387,1
2021-12-24 03:00:00,2.2,58.8,34.8,25.7,23.8,0.0,0.0,69.05,1.8,1018.0,3,0,24.0,1.8999999999999986,0.7071067811865476,0.7071067811865476,1
2021-12-24 04:00:00,1.5,55.4,33.2,24.8,23.1,0.0,-2.0,74.69,3.6,1018.1,4,0,22.199999999999996,1.6999999999999993,0.8660254037844386,0.5000000000000001,1
2021-12-24 05:00:00,1.4,75.6,35.3,37.4,26.5,57.0,-2.0,74.08,5.4,1017.0,5,1,40.3,10.899999999999999,0.9659258262890683,0.25881904510252074,1
2021-12-24 06:00:00,1.4,89.2,44.1,49.3,41.6,244.0,-2.0,74.08,3.6,1017.0,6,1,45.1,7.699999999999996,1.0,6.123233995736766e-17,1
2021-12-24 07:00:00,2.2,86.7,42.2,47.6,40.6,168.0,-1.1,74.99,3.6,1017.2,7,1,44.5,7.0,0.9659258262890683,-0.25881904510252063,1
2021-12-24 08:00:00,2.7,85.9,42.5,47.8,41.1,175.0,1.0,64.24,3.6,1018.0,8,1,43.400000000000006,6.699999999999996,0.8660254037844387,-0.4999999999999998,1
2021-12-24 09:00:00,4.1,85.4,42.4,47.8,41.2,176.0,4.0,55.96,3.6,1017.0,9,1,43.00000000000001,6.599999999999994,0.7071067811865476,-0.7071067811865475,1
2021-12-24 10:00:00,7.2,83.4,40.6,45.8,40.1,154.0,5.9,52.87,1.8,1017.1,10,1,42.800000000000004,5.699999999999996,0.49999999999999994,-0.8660254037844387,1
2021-12-24 11:00:00,10.3,79.8,38.6,43.5,38.2,126.0,9.0,49.54,13.0,1016.0,11,1,41.199999999999996,5.299999999999997,0.258819045102521,-0.9659258262890682,1
2021-12-24 12:00:00,12.4,77.8,37.1,42.0,37.0,114.0,11.0,46.61,13.0,1015.0,12,1,40.699999999999996,5.0,1.2246467991473532e-16,-1.0,1
2021-12-24 13:00:00,14.1,75.0,35.5,40.1,35.8,98.0,12.0,43.99,3.7,1014.0,13,1,39.5,4.300000000000004,-0.2588190451025208,-0.9659258262890683,1
2021-12-24 14:00:00,13.79833794250761,66.89075474654989,34.66132110017168,41.2017969506828,33.80887123307465,0.0,12.0,43.62,9.4,1013.0,14,0,32.229433646378205,7.392925717608151,-0.4999999999999997,-0.8660254037844388,1
2021-12-24 15:00:00,14.8,73.7,39.0,43.7,36.8,0.0,12.0,43.62,9.4,1013.0,15,0,34.7,6.900000000000006,-0.7071067811865471,-0.7071067811865479,1
2021-12-24 16:00:00,12.3,74.9,38.8,43.6,37.9,133.0,9.0,53.36,7.3,1013.1,16,1,36.10000000000001,5.700000000000003,-0.8660254037844385,-0.5000000000000004,1
2021-12-24 17:00:00,10.1,78.8,39.5,44.5,38.6,140.0,7.0,56.75,5.4,1014.0,17,1,39.3,5.899999999999999,-0.9659258262890683,-0.25881904510252063,1
2021-12-24 18:00:00,9.6,79.0,41.5,46.3,39.1,145.0,6.0,65.39,5.4,1014.0,18,1,37.5,7.199999999999996,-1.0,-1.8369701987210297e-16,1
2021-12-24 19:00:00,9.8,79.0,42.6,47.4,41.0,178.0,6.9,61.75,0.3,1014.1,19,1,36.4,6.399999999999999,-0.9659258262890684,0.2588190451025203,1
2021-12-24 20:00:00,9.5,78.7,44.0,48.4,40.7,160.0,7.0,65.62,5.4,1014.0,20,1,34.7,7.699999999999996,-0.8660254037844386,0.5000000000000001,1
2021-12-24 21:00:00,10.3,78.1,44.0,48.6,41.9,179.0,7.0,65.62,3.6,1014.0,21,1,34.099999999999994,6.700000000000003,-0.7071067811865477,0.7071067811865474,1
2021-12-24 22:00:00,10.1,77.0,43.2,42.9,41.2,150.0,8.0,61.39,1.9,1014.1,22,1,33.8,1.6999999999999957,-0.5000000000000004,0.8660254037844384,1
2021-12-24 23:00:00,9.8,72.1,41.7,34.4,33.1,0.0,8.0,61.29,5.4,1014.0,23,0,30.39999999999999,1.2999999999999972,-0.25881904510252157,0.9659258262890681,1
2021-12-25 00:00:00,9.3,67.3,39.4,32.4,28.0,0.0,7.0,65.62,5.4,1013.0,0,0,27.9,4.399999999999999,0.0,1.0,1
2021-12-25 01:00:00,9.1,63.7,37.5,27.7,25.2,0.0,6.9,66.25,8.7,1013.1,1,0,26.200000000000003,2.5,0.25881904510252074,0.9659258262890683,1
2021-12-25 02:00:00,10.2,60.0,35.8,26.6,24.8,0.0,7.0,65.62,0.0,1013.0,2,0,24.200000000000003,1.8000000000000007,0.49999999999999994,0.8660254037844387,1
2021-12-25 03:00:00,11.9,56.6,34.1,26.1,24.2,0.0,7.0,65.62,3.6,1013.0,3,0,22.5,1.9000000000000021,0.7071067811865476,0.7071067811865476,1
2021-12-25 04:00:00,11.8,53.5,32.7,25.4,23.7,0.0,7.2,64.66,3.6,1013.1,4,0,20.799999999999997,1.6999999999999993,0.8660254037844386,0.5000000000000001,1
2021-12-25 05:00:00,12.1,50.6,31.5,25.1,23.2,0.0,9.0,57.27,1.8,1013.0,5,0,19.1,1.9000000000000021,0.9659258262890683,0.25881904510252074,1
2021-12-25 06:00:00,12.3,74.5,30.9,34.5,25.4,36.0,8.0,61.29,1.8,1013.0,6,1,43.6,9.100000000000001,1.0,6.123233995736766e-17,1
2021-12-25 07:00:00,12.4,75.8,44.0,47.8,40.3,231.0,8.2,60.5,7.2,1014.0,7,1,31.799999999999997,7.5,0.9659258262890683,-0.25881904510252063,1
2021-12-25 08:00:00,12.0,75.0,42.5,46.9,40.6,163.0,8.0,61.29,5.4,1014.0,8,1,32.5,6.299999999999997,0.8660254037844387,-0.4999999999999998,1
2021-12-25 09:00:00,11.2,75.3,42.7,47.1,40.6,161.0,8.0,61.29,7.6,1014.0,9,1,32.599999999999994,6.5,0.7071067811865476,-0.7071067811865475,1
2021-12-25 10:00:00,12.8,74.9,43.3,47.5,41.2,166.0,10.9,54.05,3.6,1014.1,10,1,31.60000000000001,6.299999999999997,0.49999999999999994,-0.8660254037844387,1
2021-12-25 11:00:00,14.7,72.1,40.9,45.3,39.5,135.0,13.0,47.18,14.8,1013.0,11,1,31.199999999999996,5.799999999999997,0.258819045102521,-0.9659258262890682,1
2021-12-25 12:00:00,13.1,70.3,42.9,46.9,41.1,165.0,15.0,41.44,14.8,1013.0,12,1,27.4,5.799999999999997,1.2246467991473532e-16,-1.0,1
2021-12-25 13:00:00,13.0,66.6,41.5,40.7,39.1,123.0,14.0,44.02,10.8,1012.0,13,1,25.099999999999994,1.6000000000000014,-0.2588190451025208,-0.9659258262890683,1
2021-12-25 14:00:00,12.5,38.4,39.3,37.9,32.7,0.0,14.0,47.46,11.2,1012.0,14,0,-0.8999999999999986,5.199999999999996,-0.4999999999999997,-0.8660254037844388,1
2021-12-25 15:00:00,11.6,72.6,41.3,45.5,39.6,179.0,13.0,50.65,13.0,1012.0,15,1,31.299999999999997,5.899999999999999,-0.7071067811865471,-0.7071067811865479,1
2021-12-25 16:00:00,10.8,71.4,40.5,44.9,38.9,132.0,12.0,54.04,7.5,1012.0,16,1,30.900000000000006,6.0,-0.8660254037844385,-0.5000000000000004,1
2021-12-25 17:00:00,10.0,74.3,42.6,46.9,40.5,156.0,10.0,57.53,11.2,1012.0,17,1,31.699999999999996,6.399999999999999,-0.9659258262890683,-0.25881904510252063,1
2021-12-25 18:00:00,9.7,74.9,43.2,47.5,41.1,158.0,12.0,50.38,9.4,1012.0,18,1,31.700000000000003,6.399999999999999,-1.0,-1.8369701987210297e-16,1
2021-12-25 19:00:00,9.2,73.3,43.0,47.2,41.2,153.0,11.0,53.8,8.9,1012.0,19,1,30.299999999999997,6.0,-0.9659258262890684,0.2588190451025203,1
2021-12-25 20:00:00,9.2,74.8,43.1,47.4,41.2,153.0,9.0,57.27,5.4,1012.0,20,1,31.699999999999996,6.199999999999996,-0.8660254037844386,0.5000000000000001,1
2021-12-25 21:00:00,9.3,74.3,43.1,47.5,41.2,153.0,9.0,57.27,7.6,1012.0,21,1,31.199999999999996,6.299999999999997,-0.7071067811865477,0.7071067811865474,1
2021-12-25 22:00:00,9.4,72.8,42.5,42.1,40.5,133.0,10.0,53.27,5.3,1012.0,22,1,30.299999999999997,1.6000000000000014,-0.5000000000000004,0.8660254037844384,1
2021-12-25 23:00:00,8.2,58.9,40.2,37.3,33.4,0.0,8.0,61.29,3.6,1011.0,23,0,18.699999999999996,3.8999999999999986,-0.25881904510252157,0.9659258262890681,1
2021-12-26 00:00:00,7.0,54.2,36.3,31.7,27.5,0.0,7.0,65.62,1.8,1011.0,0,0,17.900000000000006,4.199999999999999,0.0,1.0,1
2021-12-26 01:00:00,8.8,51.9,34.7,28.2,25.9,0.0,8.2,60.11,5.3,1011.0,1,0,17.199999999999996,2.3000000000000007,0.25881904510252074,0.9659258262890683,1
2021-12-26 02:00:00,8.9,49.3,33.3,28.1,25.4,0.0,9.0,57.27,9.4,1011.0,2,0,16.0,2.700000000000003,0.49999999999999994,0.8660254037844387,1
2021-12-26 03:00:00,6.7,47.7,32.1,26.7,24.6,0.0,8.0,70.69,11.2,1010.0,3,0,15.600000000000001,2.099999999999998,0.7071067811865476,0.7071067811865476,1
2021-12-26 04:00:00,6.4,45.8,31.1,25.9,23.8,0.0,7.9,71.94,3.6,1010.1,4,0,14.699999999999996,2.099999999999998,0.8660254037844386,0.5000000000000001,1
2021-12-26 05:00:00,6.2,44.0,30.1,25.2,23.2,0.0,8.0,70.69,9.4,1010.0,5,0,13.899999999999999,2.0,0.9659258262890683,0.25881904510252074,1
2021-12-26 06:00:00,6.5,79.1,34.7,37.4,27.9,64.0,9.0,66.06,5.4,1010.0,6,1,44.39999999999999,9.5,1.0,6.123233995736766e-17,1
2021-12-26 07:00:00,6.4,78.1,41.1,46.0,40.3,212.0,7.9,71.69,5.3,1010.1,7,1,36.99999999999999,5.700000000000003,0.9659258262890683,-0.25881904510252063,1
2021-12-26 08:00:00,6.6,77.0,40.4,45.2,39.2,135.0,8.0,70.69,3.6,1011.0,8,1,36.6,6.0,0.8660254037844387,-0.4999999999999998,1
2021-12-26 09:00:00,7.5,76.4,40.8,45.6,39.7,144.0,9.0,66.06,5.4,1011.0,9,1,35.60000000000001,5.899999999999999,0.7071067811865476,-0.7071067811865475,1
2021-12-26 10:00:00,8.3,73.5,40.6,45.2,39.6,138.0,9.9,62.44,3.6,1011.1,10,1,32.9,5.600000000000001,0.49999999999999994,-0.8660254037844387,1
2021-12-26 11:00:00,10.1,72.8,40.1,44.7,39.0,129.0,12.0,54.09,9.4,1011.0,11,1,32.699999999999996,5.700000000000003,0.258819045102521,-0.9659258262890682,1
2021-12-26 12:00:00,10.9,72.2,40.1,44.6,39.0,129.0,13.0,50.65,9.4,1011.0,12,1,32.1,5.600000000000001,1.2246467991473532e-16,-1.0,1
2021-12-26 13:00:00,11.2,70.2,40.0,44.3,38.9,128.0,13.0,50.9,3.6,1010.1,13,1,30.200000000000003,5.399999999999999,-0.2588190451025208,-0.9659258262890683,1
2021-12-26 14:00:00,11.7,69.0,38.0,42.3,37.7,108.0,14.0,50.92,9.4,1010.0,14,1,31.0,4.599999999999994,-0.4999999999999997,-0.8660254037844388,1
2021-12-26 15:00:00,11.8,69.7,38.0,42.5,37.6,107.0,13.0,54.35,7.6,1010.0,15,1,31.700000000000003,4.899999999999999,-0.7071067811865471,-0.7071067811865479,1
2021-12-26 16:00:00,11.4,71.0,38.4,43.0,37.9,114.0,13.0,54.49,9.2,1010.1,16,1,32.6,5.100000000000001,-0.8660254037844385,-0.5000000000000004,1
2021-12-26 17:00:00,9.0,71.8,39.3,43.9,38.3,119.0,11.0,71.27,3.6,1010.0,17,1,32.5,5.600000000000001,-0.9659258262890683,-0.25881904510252063,1
2021-12-26 18:00:00,8.9,73.3,40.3,44.9,39.3,132.0,10.0,81.61,5.4,1011.0,18,1,33.0,5.600000000000001,-1.0,-1.8369701987210297e-16,1
2021-12-26 19:00:00,8.9,71.7,39.8,44.3,39.1,124.0,10.9,72.33,5.0,1011.0,19,1,31.900000000000006,5.199999999999996,-0.9659258262890684,0.2588190451025203,1
2021-12-26 20:00:00,8.4,72.6,39.6,44.2,38.9,120.0,9.0,81.48,3.6,1011.0,20,1,32.99999999999999,5.300000000000004,-0.8660254037844386,0.5000000000000001,1
2021-12-26 21:00:00,7.7,74.7,39.7,44.3,39.0,122.0,9.0,81.48,3.6,1011.0,21,1,35.0,5.299999999999997,-0.7071067811865477,0.7071067811865474,1
2021-12-26 22:00:00,7.8,72.8,40.0,40.8,39.5,119.0,9.9,72.19,5.8,1011.1,22,1,32.8,1.2999999999999972,-0.5000000000000004,0.8660254037844384,1
2021-12-26 23:00:00,7.3,62.8,38.8,35.4,33.3,0.0,9.0,76.02,5.4,1011.0,23,0,24.0,2.1000000000000014,-0.25881904510252157,0.9659258262890681,1
2021-12-27 00:00:00,7.4,60.4,37.2,31.9,28.2,0.0,8.0,87.19,5.4,1011.0,0,0,23.199999999999996,3.6999999999999993,0.0,1.0,1
2021-12-27 01:00:00,6.7,57.5,35.7,29.1,26.3,0.0,8.0,82.05,5.0,1010.1,1,0,21.799999999999997,2.8000000000000007,0.25881904510252074,0.9659258262890683,1
2021-12-27 02:00:00,6.6,54.4,34.1,28.0,25.8,0.0,7.0,87.09,3.6,1010.0,2,0,20.299999999999997,2.1999999999999993,0.49999999999999994,0.8660254037844387,1
2021-12-27 03:00:00,7.5,51.9,32.9,27.0,25.2,0.0,8.0,81.65,0.0,1010.1,3,0,19.0,1.8000000000000007,0.7071067811865476,0.7071067811865476,1
2021-12-27 04:00:00,7.3,49.5,31.8,26.5,24.7,0.0,8.0,81.56,1.9,1009.1,4,0,17.7,1.8000000000000007,0.8660254037844386,0.5000000000000001,1
2021-12-27 05:00:00,7.3,30.2,28.6,36.6,23.5,0.0,6.2,92.02,8.9,1009.1,5,0,1.5999999999999979,13.100000000000001,0.9659258262890683,0.25881904510252074,1
2021-12-27 06:00:00,7.4,81.3,39.9,44.9,34.9,118.0,6.0,86.99,3.6,1009.0,6,1,41.4,10.0,1.0,6.123233995736766e-17,1
2021-12-27 07:00:00,6.9,82.0,43.4,48.4,41.9,205.0,7.0,81.11,1.9,1009.1,7,1,38.6,6.5,0.9659258262890683,-0.25881904510252063,1
2021-12-27 08:00:00,6.5,74.5,43.0,47.5,41.4,157.0,8.0,75.85,9.4,1008.0,8,1,31.5,6.100000000000001,0.8660254037844387,-0.4999999999999998,1
2021-12-27 09:00:00,6.5,74.5,44.5,48.6,42.0,166.0,8.0,75.85,7.6,1009.0,9,1,30.0,6.600000000000001,0.7071067811865476,-0.7071067811865475,1
2021-12-27 10:00:00,6.2,82.2,44.6,49.4,42.6,172.0,7.0,81.3,14.2,1009.1,10,1,37.6,6.799999999999997,0.49999999999999994,-0.8660254037844387,1
2021-12-27 11:00:00,6.2,83.1,44.4,49.4,42.9,171.0,8.0,81.35,11.2,1009.0,11,1,38.699999999999996,6.5,0.258819045102521,-0.9659258262890682,1
2021-12-27 12:00:00,6.5,81.8,43.8,48.7,42.3,160.0,9.0,81.48,9.4,1008.0,12,1,38.0,6.400000000000006,1.2246467991473532e-16,-1.0,1
2021-12-27 13:00:00,6.6,81.8,43.5,48.5,42.0,156.0,8.9,87.71,3.7,1008.1,13,1,38.3,6.5,-0.2588190451025208,-0.9659258262890683,1
2021-12-27 14:00:00,7.2,81.7,40.4,44.4,40.6,133.0,9.0,87.29,7.6,1008.0,14,1,41.300000000000004,3.799999999999997,-0.4999999999999997,-0.8660254037844388,1
2021-12-27 15:00:00,7.0,80.4,39.1,44.6,38.1,97.0,7.0,87.09,29.5,1009.0,15,1,41.300000000000004,6.5,-0.7071067811865471,-0.7071067811865479,1
2021-12-27 16:00:00,5.1,82.5,41.9,47.0,41.0,159.0,5.1,93.16,33.2,1009.1,16,1,40.6,6.0,-0.8660254037844385,-0.5000000000000004,1
2021-12-27 17:00:00,3.5,84.5,41.8,47.2,40.9,144.0,4.0,86.8,33.5,1010.0,17,1,42.7,6.300000000000004,-0.9659258262890683,-0.25881904510252063,1
2021-12-27 18:00:00,2.6,85.3,41.8,47.2,41.1,147.0,3.0,93.14,24.1,1011.0,18,1,43.5,6.100000000000001,-1.0,-1.8369701987210297e-16,1
2021-12-27 19:00:00,2.4,85.4,41.6,46.8,41.2,147.0,3.0,86.98,22.9,1011.1,19,1,43.800000000000004,5.599999999999994,-0.9659258262890684,0.2588190451025203,1
2021-12-27 20:00:00,2.4,85.1,40.6,45.8,40.2,131.0,3.0,86.7,25.9,1012.0,20,1,44.49999999999999,5.599999999999994,-0.8660254037844386,0.5000000000000001,1
2021-12-27 21:00:00,2.3,85.4,40.7,46.0,40.3,134.0,3.0,86.7,18.4,1012.0,21,1,44.7,5.700000000000003,-0.7071067811865477,0.7071067811865474,1
2021-12-27 22:00:00,2.8,84.4,41.0,42.2,40.5,134.0,3.0,87.38,3.6,1012.1,22,1,43.400000000000006,1.7000000000000028,-0.5000000000000004,0.8660254037844384,1
2021-12-27 23:00:00,2.6,79.2,39.7,34.7,33.6,0.0,3.0,86.7,13.0,1012.0,23,0,39.5,1.1000000000000014,-0.25881904510252157,0.9659258262890681,1
2021-12-28 00:00:00,2.7,74.0,38.0,32.4,29.0,0.0,3.0,86.7,7.6,1012.0,0,0,36.0,3.3999999999999986,0.0,1.0,1
2021-12-28 01:00:00,2.8,69.1,36.4,28.9,26.1,0.0,3.0,93.24,3.6,1011.1,1,0,32.699999999999996,2.799999999999997,0.25881904510252074,0.9659258262890683,1
2021-12-28 02:00:00,2.5,64.6,35.0,27.5,25.2,0.0,2.0,93.33,1.9,1012.1,2,0,29.599999999999994,2.3000000000000007,0.49999999999999994,0.8660254037844387,1
2021-12-28 03:00:00,2.5,60.6,33.6,27.1,24.8,0.0,3.0,86.7,1.8,1011.0,3,0,27.0,2.3000000000000007,0.7071067811865476,0.7071067811865476,1
2021-12-28 04:00:00,2.6,57.1,32.4,26.6,24.2,0.0,3.0,87.38,0.0,1011.1,4,0,24.700000000000003,2.400000000000002,0.8660254037844386,0.5000000000000001,1
2021-12-28 05:00:00,2.6,53.9,31.3,26.0,23.7,0.0,3.0,93.14,1.8,1011.0,5,0,22.599999999999998,2.3000000000000007,0.9659258262890683,0.25881904510252074,1
2021-12-28 06:00:00,2.5,80.1,36.5,40.2,28.3,58.0,3.0,93.14,1.8,1011.0,6,1,43.599999999999994,11.900000000000002,1.0,6.123233995736766e-17,1
2021-12-28 07:00:00,2.6,83.4,43.2,48.3,42.0,232.0,3.0,93.48,3.6,1011.1,7,1,40.2,6.299999999999997,0.9659258262890683,-0.25881904510252063,1
2021-12-28 08:00:00,2.6,80.9,42.0,47.0,40.7,151.0,3.0,93.14,5.4,1012.0,8,1,38.900000000000006,6.299999999999997,0.8660254037844387,-0.4999999999999998,1
2021-12-28 09:00:00,2.9,80.7,42.1,47.3,40.8,157.0,3.0,100.0,3.6,1012.0,9,1,38.6,6.5,0.7071067811865476,-0.7071067811865475,1
2021-12-28 10:00:00,3.7,80.4,42.3,47.3,41.0,155.0,4.0,93.2,3.6,1012.1,10,1,38.10000000000001,6.299999999999997,0.49999999999999994,-0.8660254037844387,1
2021-12-28 11:00:00,3.9,79.2,42.2,47.1,41.0,150.0,4.0,93.19,5.4,1011.0,11,1,37.0,6.100000000000001,0.258819045102521,-0.9659258262890682,1
2021-12-28 12:00:00,3.4,80.7,42.3,47.3,41.1,152.0,4.0,93.19,5.4,1011.0,12,1,38.400000000000006,6.199999999999996,1.2246467991473532e-16,-1.0,1
