name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Niš, 20, RS",2024-11-29T04:30:00,7,1.9,6,93.35,,0,,,,,40.7,320,1021,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-11-29T04:45:00,7,1.9,6,93.35,,0,,,,,40.7,320,1021,88,10,,,,,Partially cloudy,partly-cloudy-night,LYNI
"Niš, 20, RS",2024-11-29T05:00:00,6,0.6,6,100,,0,,,,,38.9,320,1021,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-11-29T05:15:00,6,0.7,6,100,,0,,,,,38.9,320,1021,88.2,10,,,,,Partially cloudy,partly-cloudy-night,"13388099999,LYNI,13389099999"
"Niš, 20, RS",2024-11-29T05:30:00,6,0.5,5,93.3,,0,,,,64.8,40.7,320,1022,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-11-29T05:45:00,6,0.5,5,93.3,,0,,,,64.8,40.7,320,1022,100,10,,,,,Overcast,cloudy,LYNI
"Niš, 20, RS",2024-11-29T06:00:00,5,-0.8,4,93.25,,0,,,,,40.7,320,1022,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-11-29T06:15:00,5,-0.8,4,93.25,,0,,,,,40.6,320,1022,100,10,,,,,Overcast,cloudy,"13384099999,13397099999,13388099999,13383099999,LYNI,13389099999"
"Niš, 20, RS",2024-11-29T06:30:00,4,-2,4,100,,0,,,,,38.9,320,1023,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-11-29T06:45:00,4,-2,4,100,,0,,,,,38.9,320,1023,100,10,,,,,Overcast,cloudy,LYNI
"Niš, 20, RS",2024-11-29T07:00:00,4,-1.7,4,100,,100,,,,,35.3,310,1023,,,,,,,Rain,rain,LYNI
"Niš, 20, RS",2024-11-29T07:15:00,3.9,-1.6,3.9,99.35,3.473,100,,,0.69,,33.8,309,1023.1,100,9.9,,,,,"Rain, Overcast",rain,"13384099999,13397099999,13388099999,13383099999,LYNI,13389099999"
"Niš, 20, RS",2024-11-29T07:30:00,3,-2.8,3,100,,100,,,,,31.7,310,1024,,,,,,,Rain,rain,LYNI
"Niš, 20, RS",2024-11-29T07:45:00,3,-2.8,3,100,,100,,,,,31.7,310,1024,100,10,,,,,"Rain, Overcast",rain,LYNI
"Niš, 20, RS",2024-11-29T08:00:00,3,-2.4,3,100,,0,,,,,27.7,320,1025,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-11-29T08:15:00,3,-2.4,3,100,,0,,,,,27.7,320,1025,100,10,,,,,Overcast,cloudy,"13388099999,LYNI"
"Niš, 20, RS",2024-11-29T08:30:00,3,-1.3,2,93.14,,0,,,,,18.4,320,1025,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-11-29T08:45:00,3,-1.3,2,93.14,,0,,,,,18.4,320,1025,100,10,,,,,Overcast,cloudy,LYNI
"Niš, 20, RS",2024-11-29T09:00:00,2,-2.3,2,100,,0,,,,,16.6,340,1026,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-11-29T09:15:00,2,-2.2,2,100,,0,,,,,16.6,340,1026,100,10,,,,,Overcast,cloudy,"13388099999,LYNI"
"Niš, 20, RS",2024-11-29T09:30:00,2,-2.3,2,100,,0,,,,,16.6,340,1026,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-11-29T09:45:00,2,-2.3,2,100,,0,,,,,16.6,340,1026,100,10,,,,,Overcast,cloudy,LYNI
"Niš, 20, RS",2024-11-29T10:00:00,2,-2,2,100,,0,,,,,14.8,340,1026,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-11-29T10:15:00,2,-1.8,1.9,99.69,,0,,,,,14.2,339,1026.1,100,9.7,,,,,Overcast,cloudy,"13384099999,13397099999,13388099999,13383099999,LYNI,13389099999"
"Niš, 20, RS",2024-11-29T10:30:00,1,-2.4,1,100,,0,,,,,11.2,340,1026,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-11-29T10:45:00,1,-2.4,1,100,,0,,,,,11.2,340,1026,100,7,,,,,Overcast,cloudy,LYNI
"Niš, 20, RS",2024-11-29T11:00:00,2,-1.2,2,100,,0,,,,,11.2,350,1026,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-11-29T11:15:00,2,-1.2,2,100,,0,,,,,11.2,350,1026,100,8,,,,,Overcast,cloudy,"13388099999,LYNI"
"Niš, 20, RS",2024-11-29T11:30:00,3,2,2,93.14,,0,,,,,3.6,,1025,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-11-29T11:45:00,3,2,2,93.14,,0,,,,,3.6,,1025,100,10,,,,,Overcast,cloudy,LYNI
"Niš, 20, RS",2024-11-29T12:00:00,2,0.5,2,100,,0,,,,,5.4,220,1025,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-11-29T12:15:00,2,0.5,2,100,,0,,,,,5.4,220,1025,100,10,,,,,Overcast,cloudy,"13388099999,LYNI"
"Niš, 20, RS",2024-11-29T12:30:00,2,2,2,100,,0,,,,,1.8,,1025,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-11-29T12:45:00,2,2,2,100,,0,,,,,1.8,,1025,100,10,,,,,Overcast,cloudy,LYNI
"Niš, 20, RS",2024-11-29T13:00:00,2,2,2,100,,100,,,,,0,0,1025,,,,,,,Rain,rain,LYNI
"Niš, 20, RS",2024-11-29T13:15:00,2,2,1.9,99.49,5.057,100,,,,,0,360,1025.1,100,9.9,,,,,"Rain, Overcast",rain,"13384099999,13397099999,13388099999,13383099999,LYNI,13389099999"
"Niš, 20, RS",2024-11-29T13:30:00,3,2,2,93.14,,100,,,,,0,0,1025,,,,,,,Rain,rain,LYNI
"Niš, 20, RS",2024-11-29T13:45:00,3,2,2,93.14,,100,,,,,0,0,1025,100,10,,,,,"Rain, Overcast",rain,LYNI
"Niš, 20, RS",2024-11-29T14:00:00,3,3,3,100,,0,,,,,3.6,,1025,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-11-29T14:15:00,3,3,3,100,,0,,,,,3.6,,1025,100,10,,,,,Overcast,cloudy,"13388099999,LYNI"
"Niš, 20, RS",2024-11-29T14:30:00,3,3,3,100,,0,,,,,1.8,,1025,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-11-29T14:45:00,3,3,3,100,,0,,,,,1.8,,1025,100,10,,,,,Overcast,cloudy,LYNI
"Niš, 20, RS",2024-11-29T15:00:00,3,3,3,100,,0,,,,,0,0,1025,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-11-29T15:15:00,3,3,3,100,,0,,,,,0,0,1025,100,10,,,,,Overcast,cloudy,"13388099999,LYNI"
"Niš, 20, RS",2024-11-29T15:30:00,3,3,3,100,,0,,,,,0,0,1025,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-11-29T15:45:00,3,3,3,100,,0,,,,,0,0,1025,100,10,,,,,Overcast,cloudy,LYNI
"Niš, 20, RS",2024-11-29T16:00:00,3,3,3,100,,0,,,,,0,0,1025,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-11-29T16:15:00,3,3,2.9,99.49,,0,,,,,0.3,5,1025,100,10,,,,,Overcast,cloudy,"13384099999,13397099999,13388099999,13383099999,LYNI,13389099999"
"Niš, 20, RS",2024-11-29T16:30:00,3,3,3,100,,0,,,,,3.6,,1025,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-11-29T16:45:00,3,3,3,100,,0,,,,,3.6,,1025,100,10,,,,,Overcast,cloudy,LYNI
"Niš, 20, RS",2024-11-29T17:00:00,3,3,3,100,,0,,,,,0,0,1024,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-11-29T17:15:00,3,3,3,100,,0,,,,,0,0,1024,100,10,,,,,Overcast,cloudy,"13388099999,LYNI"
"Niš, 20, RS",2024-11-29T17:30:00,3,3,3,100,,0,,,,,3.6,,1025,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-11-29T17:45:00,3,3,3,100,,0,,,,,3.6,,1025,100,10,,,,,Overcast,cloudy,LYNI
"Niš, 20, RS",2024-11-29T18:00:00,3,3,3,100,,0,,,,,1.8,10,1025,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-11-29T18:15:00,3,3,3,100,,0,,,,,1.8,10,1025,100,10,,,,,Overcast,cloudy,"13388099999,LYNI"
"Niš, 20, RS",2024-11-29T18:30:00,3,3,3,100,,0,,,,,1.8,,1025,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-11-29T18:45:00,3,3,3,100,,0,,,,,1.8,,1025,100,10,,,,,Overcast,cloudy,LYNI
"Niš, 20, RS",2024-11-29T19:00:00,3,3,3,100,,100,,,,,1.8,,1025,,,,,,,Rain,rain,LYNI
"Niš, 20, RS",2024-11-29T19:15:00,3,3,2.9,99.64,4,100,,,1,,1.9,121,1025.1,100,10,,,,,"Rain, Overcast",rain,"13384099999,13397099999,13388099999,13383099999,LYNI,13389099999"
"Niš, 20, RS",2024-11-29T19:30:00,3,3,3,100,,100,,,,,0,0,1025,,,,,,,Rain,rain,LYNI
"Niš, 20, RS",2024-11-29T19:45:00,3,3,3,100,,100,,,,,0,0,1025,88,10,,,,,"Rain, Partially cloudy",rain,LYNI
"Niš, 20, RS",2024-11-29T20:00:00,3,1.6,3,100,,0,,,,,5.4,80,1025,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-11-29T20:15:00,3,1.6,3,100,,0,,,,,5.4,80,1025,100,10,,,,,Overcast,cloudy,"13388099999,LYNI"
"Niš, 20, RS",2024-11-29T20:30:00,3,3,3,100,,0,,,,,1.8,,1025,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-11-29T20:45:00,3,3,3,100,,0,,,,,1.8,,1025,100,10,,,,,Overcast,cloudy,LYNI
"Niš, 20, RS",2024-11-29T21:00:00,3,3,3,100,,0,,,,,1.8,,1025,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-11-29T21:15:00,3,3,3,100,,0,,,,,1.8,,1025,88.1,10,,,,,Partially cloudy,partly-cloudy-night,"13388099999,LYNI"
"Niš, 20, RS",2024-11-29T21:30:00,3,3,3,100,,0,,,,,1.8,310,1025,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-11-29T21:45:00,3,3,3,100,,0,,,,,1.8,310,1025,88,10,,,,,Partially cloudy,partly-cloudy-night,LYNI
"Niš, 20, RS",2024-11-29T22:00:00,3,3,3,100,,0,,,,,3.6,,1025,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-11-29T22:15:00,3,3,2.9,99.64,,0,,,,,3.6,250,1025.1,88.9,8.1,,,,,Partially cloudy,partly-cloudy-night,"13384099999,13397099999,13388099999,13383099999,LYNI,13389099999"
"Niš, 20, RS",2024-11-29T22:30:00,2,3,2,100,,0,,,,,3.6,290,1025,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-11-29T22:45:00,2,3,2,100,,0,,,,,3.6,290,1025,50,10,,,,,Partially cloudy,partly-cloudy-night,LYNI
"Niš, 20, RS",2024-11-29T23:00:00,3,1.6,3,100,,0,,,,,5.4,340,1025,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-11-29T23:15:00,3,1.6,3,100,,0,,,,,5.4,340,1025,50,10,,,,,Partially cloudy,partly-cloudy-night,"13388099999,LYNI"
"Niš, 20, RS",2024-11-29T23:30:00,3,1.6,3,100,,0,,,,,5.4,110,1024,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-11-29T23:45:00,3,1.6,3,100,,0,,,,,5.4,110,1024,88,10,,,,,Partially cloudy,partly-cloudy-night,LYNI
"Niš, 20, RS",2024-11-30T00:00:00,3,1.6,3,100,,0,,,,,5.4,100,1024,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-11-30T00:15:00,3,1.6,3,100,,0,,,,,5.4,100,1024,88.1,8,,,,,Partially cloudy,partly-cloudy-night,"13388099999,LYNI"
"Niš, 20, RS",2024-11-30T00:30:00,3,1.6,3,100,,0,,,,,5.4,40,1024,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-11-30T00:45:00,3,1.6,3,100,,0,,,,,5.4,40,1024,88,8,,,,,Partially cloudy,partly-cloudy-night,LYNI
"Niš, 20, RS",2024-11-30T01:00:00,3,3,3,100,,100,,,,,0,0,1024,,,,,,,Rain,rain,LYNI
"Niš, 20, RS",2024-11-30T01:15:00,3,3,2.9,99.69,0.3,100,,,,,0,360,1024.1,88.2,8.1,,,,,"Rain, Partially cloudy",rain,"13384099999,13397099999,13388099999,13383099999,LYNI,13389099999"
"Niš, 20, RS",2024-11-30T01:30:00,3,3,3,100,,100,,,,,1.8,320,1024,,,,,,,Rain,rain,LYNI
"Niš, 20, RS",2024-11-30T01:45:00,3,3,3,100,,100,,,,,1.8,320,1024,100,7,,,,,"Rain, Overcast",rain,LYNI
"Niš, 20, RS",2024-11-30T02:00:00,3,3,3,100,,0,,,,,1.8,,1024,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-11-30T02:15:00,3,3,3,100,,0,,,,,1.8,,1024,88.1,6,,,,,Partially cloudy,partly-cloudy-night,"13388099999,LYNI"
"Niš, 20, RS",2024-11-30T02:30:00,3,3,3,100,,0,,,,,0,0,1024,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-11-30T02:45:00,3,3,3,100,,0,,,,,0,0,1024,88,6,,,,,Partially cloudy,partly-cloudy-night,LYNI
"Niš, 20, RS",2024-11-30T03:00:00,3,3,3,100,,0,,,,,0,0,1024,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-11-30T03:15:00,3,3,3,100,,0,,,,,0,0,1024,88.1,6,,,,,Partially cloudy,partly-cloudy-night,"13388099999,LYNI"
"Niš, 20, RS",2024-11-30T03:30:00,3,3,3,100,,0,,,,,0,0,1023,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-11-30T03:45:00,3,3,3,100,,0,,,,,0,0,1023,88,6,,,,,Partially cloudy,partly-cloudy-night,LYNI
"Niš, 20, RS",2024-11-30T04:00:00,4,2,3,93.19,,0,,,,,7.6,340,1023,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-11-30T04:15:00,3.9,2.1,2.9,93.43,,0,,,,,7,340,1023.1,88.2,7.2,,,,,Partially cloudy,partly-cloudy-night,"13384099999,13397099999,13388099999,13383099999,LYNI,13389099999"
"Niš, 20, RS",2024-11-30T04:30:00,4,0.2,4,100,,0,,,,,16.6,340,1023,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-11-30T04:45:00,4,0.2,4,100,,0,,,,,16.6,340,1023,88,8,,,,,Partially cloudy,partly-cloudy-night,LYNI
"Niš, 20, RS",2024-11-30T05:00:00,4,0.5,4,100,,0,,,,,14.8,350,1024,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-11-30T05:15:00,4,0.7,3.9,99.4,,0,,,,,13.9,349,1024.1,88.9,8.1,,,,,Partially cloudy,partly-cloudy-night,"13384099999,13397099999,13388099999,13383099999,LYNI,13389099999"
"Niš, 20, RS",2024-11-30T05:30:00,4,0,4,100,,0,,,,,18.4,340,1023,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-11-30T05:45:00,4,0,4,100,,0,,,,,18.4,340,1023,88,8,,,,,Partially cloudy,partly-cloudy-night,LYNI
"Niš, 20, RS",2024-11-30T06:00:00,4,0.2,4,100,,0,,,,,16.6,350,1023,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-11-30T06:15:00,4,0.2,4,100,,0,,,,,16.6,350,1023,88.1,9,,,,,Partially cloudy,partly-cloudy-night,"13388099999,LYNI"
"Niš, 20, RS",2024-11-30T06:30:00,4,0.5,4,100,,0,,,,,14.8,350,1023,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-11-30T06:45:00,4,0.5,4,100,,0,,,,,14.8,350,1023,88,8,,,,,Partially cloudy,partly-cloudy-night,LYNI
"Niš, 20, RS",2024-11-30T07:00:00,4,0.2,4,100,,100,,,,,16.6,340,1023,,,,,,,Rain,rain,LYNI
"Niš, 20, RS",2024-11-30T07:15:00,4,0.3,3.9,99.5,0.203,100,,,,,15.9,341,1023.1,100,5.7,,,,,"Rain, Overcast",rain,"13384099999,13397099999,13388099999,13383099999,LYNI,13389099999"
"Niš, 20, RS",2024-11-30T07:30:00,4,0,4,100,,100,,,,,18.4,340,1023,,,,,,,Rain,rain,LYNI
"Niš, 20, RS",2024-11-30T07:45:00,4,0,4,100,,100,,,,,18.4,340,1023,100,7,,,,,"Rain, Overcast",rain,LYNI
"Niš, 20, RS",2024-11-30T08:00:00,4,-0.5,4,100,,0,,,,,22.3,330,1023,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-11-30T08:15:00,4,-0.5,4,100,,0,,,,,22.3,330,1023,100,7,,,,,Overcast,cloudy,"13388099999,LYNI"
"Niš, 20, RS",2024-11-30T08:30:00,4,0,4,100,,0,,,,,18.4,340,1023,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-11-30T08:45:00,4,0,4,100,,0,,,,,18.4,340,1023,100,7,,,,,Overcast,cloudy,LYNI
"Niš, 20, RS",2024-11-30T09:00:00,4,0.2,4,100,,0,,,,,16.6,340,1024,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-11-30T09:15:00,4,0.2,4,100,,0,,,,,16.6,340,1024,100,8,,,,,Overcast,cloudy,"13388099999,LYNI"
"Niš, 20, RS",2024-11-30T09:30:00,5,1.2,4,93.25,,0,,,,,18.4,340,1024,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-11-30T09:45:00,5,1.2,4,93.25,,0,,,,,18.4,340,1024,100,10,,,,,Overcast,cloudy,LYNI
"Niš, 20, RS",2024-11-30T10:00:00,5,1.5,4,93.25,,0,,,,,16.6,330,1024,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-11-30T10:15:00,4.9,1.6,4,93.49,,0,,,,,15.4,330,1024.1,100,10,,,,,Overcast,cloudy,"13384099999,13397099999,13388099999,13383099999,LYNI,13389099999"
"Niš, 20, RS",2024-11-30T10:30:00,5,1.5,4,93.25,,0,,,,,16.6,340,1024,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-11-30T10:45:00,5,1.5,4,93.25,,0,,,,,16.6,340,1024,88,10,,,,,Partially cloudy,partly-cloudy-day,LYNI
"Niš, 20, RS",2024-11-30T11:00:00,4,0.5,4,100,,0,,,,,14.8,320,1024,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-11-30T11:15:00,4,0.5,4,100,,0,,,,,14.8,320,1024,88.1,10,,,,,Partially cloudy,partly-cloudy-day,"13388099999,LYNI"
"Niš, 20, RS",2024-11-30T11:30:00,4,0.8,3,93.19,,0,,,,,13,320,1024,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-11-30T11:45:00,4,0.8,3,93.19,,0,,,,,13,320,1024,88,10,,,,,Partially cloudy,partly-cloudy-day,LYNI
"Niš, 20, RS",2024-11-30T12:00:00,4,1.6,3,93.19,,0,,,,,9.4,320,1024,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-11-30T12:15:00,4,1.6,3,93.19,,0,,,,,9.4,320,1024,88.1,10,,,,,Partially cloudy,partly-cloudy-day,"13388099999,LYNI"
"Niš, 20, RS",2024-11-30T12:30:00,4,1.2,3,93.19,,0,,,,,11.2,320,1024,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-11-30T12:45:00,4,1.2,3,93.19,,0,,,,,11.2,320,1024,88,10,,,,,Partially cloudy,partly-cloudy-day,LYNI
"Niš, 20, RS",2024-11-30T13:00:00,4,0,3,93.19,,100,,,,,18.4,320,1024,,,,,,,Rain,rain,LYNI
"Niš, 20, RS",2024-11-30T13:15:00,4,0.2,3,93.2,4.031,100,,,,,17.3,326,1024.1,88.9,10,,,,,"Rain, Partially cloudy",rain,"13384099999,13397099999,13388099999,13383099999,LYNI,13389099999"
"Niš, 20, RS",2024-11-30T13:30:00,4,0,3,93.19,,100,,,,,18.4,320,1024,,,,,,,Rain,rain,LYNI
"Niš, 20, RS",2024-11-30T13:45:00,4,0,3,93.19,,100,,,,,18.4,320,1024,88,10,,,,,"Rain, Partially cloudy",rain,LYNI
"Niš, 20, RS",2024-11-30T14:00:00,3,-1.3,3,100,,0,,,,,18.4,330,1024,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-11-30T14:15:00,3,-1.3,3,100,,0,,,,,18.4,330,1024,88.1,10,,,,,Partially cloudy,partly-cloudy-day,"13388099999,LYNI"
"Niš, 20, RS",2024-11-30T14:30:00,3,-1.3,3,100,,0,,,,,18.4,330,1024,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-11-30T14:45:00,3,-1.3,3,100,,0,,,,,18.4,330,1024,88,10,,,,,Partially cloudy,partly-cloudy-day,LYNI
"Niš, 20, RS",2024-11-30T15:00:00,3,-1.3,3,100,,0,,,,,18.4,320,1024,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-11-30T15:15:00,3,-1.3,3,100,,0,,,,,18.4,320,1024,88.1,10,,,,,Partially cloudy,partly-cloudy-day,"13388099999,LYNI"
"Niš, 20, RS",2024-11-30T15:30:00,4,0,3,93.19,,0,,,,,18.4,330,1024,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-11-30T15:45:00,4,0,3,93.19,,0,,,,,18.4,330,1024,100,10,,,,,Overcast,cloudy,LYNI
"Niš, 20, RS",2024-11-30T16:00:00,4,0.5,3,93.19,,0,,,,,14.8,320,1024,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-11-30T16:15:00,4,0.7,3,93.2,,0,,,,,13.7,320,1024.1,100,10.7,,,,,Overcast,cloudy,"13384099999,13397099999,13388099999,13383099999,LYNI,13389099999"
"Niš, 20, RS",2024-11-30T16:30:00,4,0.5,3,93.19,,0,,,,,14.8,340,1024,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-11-30T16:45:00,4,0.5,3,93.19,,0,,,,,14.8,340,1024,100,10,,,,,Overcast,cloudy,LYNI
"Niš, 20, RS",2024-11-30T17:00:00,4,0.2,3,93.19,,0,,,,,16.6,320,1024,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-11-30T17:15:00,4,0.2,3,93.19,,0,,,,,16.6,320,1024,100,10,,,,,Overcast,cloudy,"13388099999,LYNI"
"Niš, 20, RS",2024-11-30T17:30:00,4,0.5,3,93.19,,0,,,,,14.8,360,1024,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-11-30T17:45:00,4,0.5,3,93.19,,0,,,,,14.8,360,1024,100,10,,,,,Overcast,cloudy,LYNI
"Niš, 20, RS",2024-11-30T18:00:00,4,-0.5,3,93.19,,0,,,,,22.3,330,1024,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-11-30T18:15:00,4,-0.5,3,93.19,,0,,,,,22.3,330,1024,100,10,,,,,Overcast,cloudy,"13388099999,LYNI"
"Niš, 20, RS",2024-11-30T18:30:00,4,-0.5,3,93.19,,0,,,,,22.3,350,1024,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-11-30T18:45:00,4,-0.5,3,93.19,,0,,,,,22.3,350,1024,100,10,,,,,Overcast,cloudy,LYNI
"Niš, 20, RS",2024-11-30T19:00:00,4,-0.3,3,93.19,,100,,,,,20.5,350,1024,,,,,,,Rain,rain,LYNI
"Niš, 20, RS",2024-11-30T19:15:00,4,-0.1,2.9,93.06,7.328,100,,,,,19.3,351,1024.1,100,10.4,,,,,"Rain, Overcast",rain,"13384099999,13397099999,13388099999,13383099999,LYNI,13389099999"
"Niš, 20, RS",2024-11-30T19:30:00,4,-0.3,3,93.19,,100,,,,,20.5,330,1024,,,,,,,Rain,rain,LYNI
"Niš, 20, RS",2024-11-30T19:45:00,4,-0.3,3,93.19,,100,,,,,20.5,330,1024,100,10,,,,,"Rain, Overcast",rain,LYNI
"Niš, 20, RS",2024-11-30T20:00:00,4,0,3,93.19,,0,,,,,18.4,340,1024,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-11-30T20:15:00,4,0,3,93.19,,0,,,,,18.4,340,1024,100,10,,,,,Overcast,cloudy,"13388099999,LYNI"
"Niš, 20, RS",2024-11-30T20:30:00,5,0.8,3,86.9,,0,,,,,22.3,350,1024,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-11-30T20:45:00,5,0.8,3,86.9,,0,,,,,22.3,350,1024,100,10,,,,,Overcast,cloudy,LYNI
"Niš, 20, RS",2024-11-30T21:00:00,4,-0.5,3,93.19,,0,,,,,22.3,350,1024,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-11-30T21:15:00,4,-0.5,3,93.19,,0,,,,,22.3,350,1024,100,10,,,,,Overcast,cloudy,"13388099999,LYNI"
"Niš, 20, RS",2024-11-30T21:30:00,6,2.2,4,87,,0,,,,,20.5,350,1024,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-11-30T21:45:00,6,2.2,4,87,,0,,,,,20.5,350,1024,100,10,,,,,Overcast,cloudy,LYNI
"Niš, 20, RS",2024-11-30T22:00:00,7,3.7,4,81.21,,0,,,,,18.4,330,1024,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-11-30T22:15:00,6.9,3.8,3.8,80.3,,0,,,,,17.5,335,1024.1,100,10.4,,,,,Overcast,cloudy,"13384099999,13397099999,13388099999,13383099999,LYNI,13389099999"
"Niš, 20, RS",2024-11-30T22:30:00,6,3.6,4,87,,0,,,,,11.2,330,1024,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-11-30T22:45:00,6,3.6,4,87,,0,,,,,11.2,330,1024,100,10,,,,,Overcast,cloudy,LYNI
"Niš, 20, RS",2024-11-30T23:00:00,6,3,4,87,,0,,,,,14.8,330,1024,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-11-30T23:15:00,6,3,4,87,,0,,,,,14.8,330,1024,100,10,,,,,Overcast,cloudy,LYNI
"Niš, 20, RS",2024-11-30T23:30:00,8,4.7,4,75.85,,0,,,,,20.5,40,1024,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-11-30T23:45:00,8,4.7,4,75.85,,0,,,,,20.5,40,1024,100,10,,,,,Overcast,cloudy,LYNI
"Niš, 20, RS",2024-12-01T00:00:00,8,4.4,4,75.85,,100,,,,42.5,24.1,40,1024,,,,,,,Rain,rain,LYNI
"Niš, 20, RS",2024-12-01T00:15:00,8,4.4,4,75.85,,100,,,,42.5,24.1,40,1024,50,10,,,,,"Rain, Partially cloudy",rain,LYNI
"Niš, 20, RS",2024-12-01T00:30:00,8,5,5,81.35,,100,,,,,18.4,40,1024,,,,,,,Rain,rain,LYNI
"Niš, 20, RS",2024-12-01T00:45:00,8,5,5,81.35,,100,,,,,18.4,40,1024,50,10,,,,,"Rain, Partially cloudy",rain,LYNI
"Niš, 20, RS",2024-12-01T01:00:00,8,4.7,5,81.35,,100,,,,,20.5,30,1024,,,,,,,Rain,rain,LYNI
"Niš, 20, RS",2024-12-01T01:15:00,8,4.7,5,81.35,,100,,,,,20.5,30,1024,25,10,,,,,"Rain, Partially cloudy",rain,LYNI
